1683078034.7400281,5,0.04491195678710938,3
1683078044.7955098,5,8.08835220336914,3
1683078057.5141666,5,0.0051364898681640625,3
1683078062.9289908,5,4.337895965576172,7
1683078078.9343119,5,10,7
1683078091.3309975,5,0.004164886474609375,7
1683078092.8724632,5,1.2386232376098634,7
1683078094.4443896,5,2.4960681915283205,7
1683078096.0230074,5,3.7594911575317385,7
1683078097.6111631,5,5.029217338562012,7
1683078099.1730516,5,6.277875137329102,7
1683078100.751317,5,7.541179275512696,7
1683078110.926549,5,0.0060577392578125,7
1683078112.4523118,5,1.2258533477783204,7
1683078114.0130067,5,2.475034523010254,7
1683078118.4278336,5,6.006982040405274,3
1683078129.3206658,5,0.003960990905761719,3
1683078139.3873744,5,8.058395195007325,3
1683078154.324671,5,0.004436874389648438,3
1683078158.8227146,5,3.603754234313965,3
1683078172.5562828,5,10,3
1683078186.6948867,5,0.0051979064941406255,3
1683078192.0347908,5,4.294462203979492,7
1683078207.8441734,5,10,7
1683078219.321194,5,0.003709220886230469,7
1683078220.8874075,5,1.2557910919189454,7
1683078222.455361,5,2.512082099914551,7
1683078224.059985,5,3.7648496627807617,7
1683078225.6823263,5,5.0929658889770515,7
1683078227.2347054,5,6.335346221923828,7
1683078228.824794,5,7.60717945098877,7
1683078243.0188854,5,0.002631759643554688,7
1683078244.5649784,5,1.2412321090698244,7
1683078246.1742349,5,2.5290048599243167,7
1683078247.7326074,5,3.775700569152832,7
1683078249.3229957,5,5.04774227142334,7
1683078250.8646634,5,6.280523300170898,7
1683078252.423017,5,7.526543426513673,7
1683078266.3248727,5,0.004941558837890625,7
1683078267.8752472,5,1.247092056274414,7
1683078269.4218276,5,2.4844993591308597,7
1683078270.9609847,5,3.7160657882690433,7
1683078270.9839272,5,3.732912826538086,7
1683078290.0850685,5,10,3
1683078304.3279612,5,0.0024509429931640625,3
1683078310.9817805,5,5.3248943328857425,3
1683078322.9030092,5,0.005381584167480469,3
1683078329.7823353,5,5.508183479309082,7
1683078345.602873,5,10,7
1683078357.0403981,5,0.004091453552246094,7
1683078358.6365812,5,1.2618003845214845,7
1683078360.1530092,5,2.495414924621582,7
1683078361.701895,5,3.733581352233887,7
1683078363.224704,5,4.9522809982299805,7
1683078364.8146243,5,6.2238910675048835,7
1683078366.352259,5,7.453702926635742,7
1683078377.674698,5,0.003106498718261719,7
1683078385.672274,5,6.41522274017334,7
1683078387.2501478,5,7.676485252380371,7
1683078396.2325373,5,0.004856109619140625,7
1683078399.4619253,5,2.589200019836426,7
1683078400.8672974,5,3.7138469696044925,7
1683078402.4292834,5,4.962646293640137,7
1683078404.0173082,5,6.233984756469727,7
1683078405.605372,5,7.504427909851074,7
1683078415.3539855,5,0.003391075134277344,7
1683078422.9928603,5,6.117620658874512,7
1683078424.553129,5,7.364077758789063,7
1683078439.0011525,5,0.003668022155761719,7
1683078440.554199,5,1.246944808959961,7
1683078442.0833595,5,2.4716331481933596,7
1683078443.6850145,5,3.7511396408081055,7
1683078445.234098,5,4.989567375183106,7
1683078446.7711327,5,6.220862579345703,7
1683078448.353537,5,7.4874662399292,7
1683078461.8979769,5,0.004250144958496094,7
1683078463.475548,5,1.2523326873779297,7
1683078465.0410185,5,2.520915985107422,7
1683078466.6462257,5,3.804652786254883,7
1683078468.2155275,5,5.0598039627075195,7
1683078469.8098903,5,6.333906555175782,7
1683078471.3629272,5,7.577700805664063,7
1683078481.988941,5,0.0024606704711914065,7
1683078483.5239449,5,1.2329095840454103,7
1683078485.0924563,5,2.4858467102050783,7
1683078486.6695323,5,3.7485639572143556,7
1683078488.1835442,5,4.960041236877442,7
1683078489.7621484,5,6.222655105590821,7
1683078491.3127146,5,7.462500381469727,7
1683078500.9735508,5,0.0074409484863281255,7
1683078502.497321,5,1.2242277145385743,7
1683078504.0114698,5,2.4367895126342773,7
1683078505.5834796,5,3.6947465896606446,7
1683078507.1348348,5,4.934661674499512,7
1683078511.5261724,5,8.449102592468263,3
1683078523.0906384,5,0.0037172317504882814,3
1683078528.236836,5,4.087469673156739,7
1683078542.8492196,5,10,7
1683078553.9446383,5,0.005103302001953126,7
1683078555.5045173,5,1.2503940582275392,7
1683078557.0806243,5,2.513318634033203,7
1683078558.6168506,5,3.741061782836914,7
1683078560.1673043,5,4.981375312805176,7
1683078567.5846531,5,10,7
1683078576.6402986,5,0.005898284912109375,7
1683078581.2003908,5,3.6545518875122074,3
1683078591.2293458,5,10,3
1683078600.8227706,5,0.0026159286499023438,3
1683078605.852861,5,4.028586006164551,3
1683078619.0430875,5,10,3
1683078630.7055056,5,0.0034999847412109375,3
1683078630.731258,5,0.022241210937500002,3
1683078644.6443648,5,10,3
1683078656.123491,5,0.0047969818115234375,3
1683078656.9839337,5,0.6912038803100586,3
1683078665.6171951,5,7.5997558593750005,3
